id,parents,labels
DESC137720,DESC144572,Frise
DESC784967,DESC144572,Fulda
DESC144648,DESC144572,Fussen
DESC144649,DESC144572,Gelsenkirchen
DESC143859,DESC144572,Gera
DESC144650,DESC144572,Geretsried
DESC983792,DESC144572,Geringswalde
DESC137526,DESC144572,Glauchau
DESC1001908,DESC144572,Görlitz
DESC883401,DESC144572,Goslar
DESC811048,DESC144572,Gotha
DESC144657,DESC144572,Göttingen
DESC983801,DESC144572,Grossbreitenbach
DESC144660,DESC144572,Gutenstetten
DESC144663,DESC144572,Halle
DESC144664,DESC144572,Hambourg
DESC144665,DESC144572,Hanau
DESC144666,DESC144572,Hanovre
DESC818932,DESC144572,Harz
DESC144669,DESC144572,Heidelberg
DESC144675,DESC144572,Hermsdorf
DESC139710,DESC144572,Herne
DESC144678,DESC144572,Hesse
DESC850920,DESC144572,Hildburghausen
DESC144681,DESC144572,Ingolstadt
DESC144683,DESC144572,Kaiserslautern
DESC141177,DESC144572,Karlsruhe
DESC144685,DESC144572,Kaufbeuren
DESC144803,DESC144572,Klingenthal
DESC144690,DESC144572,Königsberg
DESC144692,DESC144572,Köthen
DESC137033,DESC144572,Krefeld-Königshof
DESC137191,DESC144572,Landshut
DESC144696,DESC144572,Lauterbach
DESC144699,DESC144572,Leipzig
DESC1165813,DESC144572,Lenzen
DESC137485,DESC144572,Lich
DESC144705,DESC144572,Lobau
DESC144707,DESC144572,Lorch am Rhein
DESC144709,DESC144572,Lübeck
DESC144710,DESC144572,Ludingworth
DESC144711,DESC144572,Ludwigsburg
DESC144713,DESC144572,Lutzenberg
DESC139351,DESC144572,Magdebourg
DESC144714,DESC144572,Mannheim
DESC144716,DESC144572,Markneukirchen
DESC144717,DESC144572,Mayence
DESC1120169,DESC144572,Meiningen
DESC144718,DESC144572,Meissen
DESC144720,DESC144572,Memmingen
DESC144723,DESC144572,Michaelstein
DESC144725,DESC144572,Mittenwald
DESC144726,DESC144572,Moritzburg
DESC137500,DESC144572,Mühlhausen
DESC144393,DESC144572,Munich
DESC136984,DESC144572,Münster
DESC144730,DESC144572,Nauheim
DESC144731,DESC144572,Naumbourg
DESC139104,DESC144572,Neresheim
DESC144477,DESC144572,Neuenrade
DESC144736,DESC144572,Neukirchen
DESC144738,DESC144572,Neustadt an der Aisch
DESC138450,DESC144572,Nordhausen
DESC144741,DESC144572,Nuremberg
DESC1060818,DESC144572,Ohrdruf
DESC144745,DESC144572,Ottobeuren
DESC144747,DESC144572,Penzberg
DESC144750,DESC144572,Potsdam
DESC144751,DESC144572,Prusse
DESC976008,DESC144572,Randeck
DESC144753,DESC144572,Ratisbonne
DESC900399,DESC144572,Reichenberg
DESC144754,DESC144572,Reifferscheid
DESC137382,DESC144572,Rheda
DESC144755,DESC144572,Rhénanie
DESC136655,DESC144572,Roding
DESC144756,DESC144572,Rothenbach
DESC141470,DESC144572,Sankt Georgen
DESC854755,DESC144572,Sankt Ingbert
DESC144761,DESC144572,Sarre
DESC144763,DESC144572,Saxe
DESC883192,DESC144763,Vogtland
DESC144764,DESC144572,Schleswig-Holstein
DESC144766,DESC144572,Schöneck
DESC144767,DESC144572,Schongau
DESC761952,DESC144572,Schwerin
DESC1010623,DESC144572,Schwetzingen
DESC144772,DESC144572,Siegen
DESC144774,DESC144572,Silésie
DESC144775,DESC144572,Sinsheim
DESC144776,DESC144572,Souabe
DESC144780,DESC144572,Stade
DESC851294,DESC144572,Stein
DESC144783,DESC144572,Steinkirchen
DESC144785,DESC144572,Stettin
DESC144790,DESC144572,Stuttgart
DESC144793,DESC144572,Thuringe
DESC144795,DESC144572,Tolz
DESC144796,DESC144572,Trèves
DESC823146,DESC144572,Trossingen
DESC144798,DESC144572,Tübingen
DESC144800,DESC144572,Ulm
DESC137209,DESC144572,Velburg
DESC144806,DESC144572,Volkstedt
DESC857096,DESC144572,Waldkirch
DESC144809,DESC144572,Waldshut-Tiengen
DESC899482,DESC144572,Wehen
DESC144811,DESC144572,Weikersheim
DESC137496,DESC144572,Weimar
DESC144813,DESC144572,Weissenfels
DESC137644,DESC144572,Westphalie
DESC1036899,DESC137644,Marienmünster
DESC1036904,DESC137644,Marienmünster (Abbaye)
DESC144818,DESC144572,Wiesbaden
DESC144821,DESC144572,Wohlhausen
DESC144824,DESC144572,Wurtemberg
DESC137100,DESC144572,Wurtzbourg
DESC144826,DESC144572,Zeitz
DESC833968,DESC144572,Zerbst
DESC1072622,DESC144572,Zittau
DESC144828,DESC144572,Zwickau
DESC67374,DESC900710,Alpes
DESC155321,DESC900710,Autriche
DESC147838,DESC155321,Absam
DESC155322,DESC155321,Graz
DESC153473,DESC155321,Hellbrunn
DESC155323,DESC155321,Innsbruck
DESC153459,DESC155321,Klosterneuburg
DESC152342,DESC155321,Krems
DESC155326,DESC155321,Kufstein im Tirol
DESC147155,DESC155321,Linz
DESC147907,DESC155321,Molln
DESC155342,DESC155321,Noetsch im Gailtal
DESC155327,DESC155321,Salzbourg
DESC151357,DESC155321,Tyrol
DESC148236,DESC155321,Vienne
DESC743927,DESC900710,Balkans
DESC1137106,DESC743927,Montenegro
DESC142476,DESC900710,Baltes (Pays)
DESC142487,DESC142476,Estonie
DESC155911,DESC142487,Tallinn
DESC142493,DESC142476,Lettonie
DESC142483,DESC142476,Lithuanie
DESC1131034,DESC142483,Vilnius
DESC144484,DESC900710,Belgique
DESC144486,DESC144484,Anderlecht
DESC144487,DESC144484,Anvaing
DESC144488,DESC144484,Anvers
DESC144489,DESC144484,Arc-Ainières
DESC144490,DESC144484,Ath
DESC144491,DESC144484,Autre-Eglise
DESC144493,DESC144484,Banneux Notre-Dame
DESC144494,DESC144484,Bastogne
DESC144495,DESC144484,Beauraing
DESC144496,DESC144484,Brabant Wallon
DESC948010,DESC144496,Testelt
DESC138317,DESC144484,Bruges
DESC144497,DESC144484,Bruxelles
DESC138307,DESC144484,Charleroi
DESC893001,DESC144484,Corroy-Le-Grand
DESC144498,DESC144484,Diest
DESC144499,DESC144484,Dinant
DESC144501,DESC144484,Enines
DESC144502,DESC144484,Etterbeek
DESC144503,DESC144484,Flandres
DESC138397,DESC144484,Fleron
DESC144505,DESC144484,Fosses
DESC142949,DESC144484,Frameries
DESC144507,DESC144484,Gand
DESC144508,DESC144484,Gesves
DESC1046636,DESC144484,Grammont
DESC144509,DESC144484,Grand-Halleux
DESC144510,DESC144484,Hainaut
DESC144511,DESC144484,Horion-Hozemont
DESC144512,DESC144484,Huy
DESC144513,DESC144484,Ixelles
DESC144514,DESC144484,La Roche-en-Ardennes
DESC144516,DESC144484,Langdorp
DESC144517,DESC144484,Lens-Saint-Remy
DESC937311,DESC144484,Lichtervelde
DESC144519,DESC144484,Liège
DESC144520,DESC144484,Lierre
DESC144521,DESC144484,Longueville
DESC144522,DESC144484,Louvain
DESC144523,DESC144484,Malines
DESC144525,DESC144484,Marche (Belgique)
DESC144529,DESC144484,Mons
DESC144530,DESC144484,Murrange
DESC138301,DESC144484,Namur
DESC892995,DESC144484,Namur (Province)
DESC144531,DESC144484,Nivelles
DESC1138727,DESC144484,Ostende
DESC144533,DESC144484,Philippeville
DESC144534,DESC144484,Pietrain
DESC144535,DESC144484,Purnode
DESC144101,DESC144484,Recht
DESC144537,DESC144484,Saint-Donat
DESC144539,DESC144484,Saint-Josse-Ten-Noode
DESC138449,DESC144484,Schaerbeek
DESC144542,DESC144484,Spa (Belgique)
DESC139555,DESC144484,Tellin
DESC144544,DESC144484,Tervuren
DESC138439,DESC144484,Thimister
DESC144546,DESC144484,Tournai
DESC138428,DESC144484,Uccle
DESC1133316,DESC144484,Verviers
DESC144548,DESC144484,Virton
DESC136774,DESC144484,Vise
DESC144549,DESC144484,Walhorn
DESC144550,DESC144484,Wallonie
DESC915177,DESC144550,Malmedy
DESC1012337,DESC144550,Ostiches (Ath)
DESC1015191,DESC144550,Thulin
DESC816730,DESC144484,Woluwe-Saint-Lambert
DESC155231,DESC900710,Biélorussie
DESC141437,DESC155231,Minsk
DESC155250,DESC900710,Bosnie
DESC781686,DESC155250,Sarajevo
DESC141570,DESC900710,Bulgarie
DESC154131,DESC141570,Rousse (Bulgarie)
DESC146429,DESC141570,Sofia
DESC144555,DESC900710,Chypre
DESC154677,DESC900710,Croatie
DESC154678,DESC154677,Dalmatie
DESC152298,DESC154677,Dubrovnik
DESC154679,DESC154677,Zagreb
DESC143753,DESC900710,Danemark
DESC143785,DESC143753,Albertslund
DESC143792,DESC143753,Arhus
DESC143760,DESC143753,Bagsvoerd
DESC147256,DESC143753,Copenhague
DESC147257,DESC143753,Ebeltoft
DESC143776,DESC143753,Esbjerg
DESC143788,DESC143753,Fredericia
DESC933915,DESC143753,Fredericksborg
DESC143845,DESC143753,Helsingor
DESC143768,DESC143753,Holstebro
DESC143774,DESC143753,Horsens
DESC143756,DESC143753,Jaegersborg
DESC143762,DESC143753,Randers
DESC143771,DESC143753,Rodovre
DESC143891,DESC143753,Roskilde
DESC143782,DESC143753,Skanderborg
DESC143752,DESC143753,Soro
DESC144838,DESC900710,Espagne
DESC1024769,DESC144838,Alicante
DESC144841,DESC144838,Almeria
DESC142558,DESC144838,Andalousie
DESC144842,DESC144838,Aragon
DESC845505,DESC144838,Arratia
DESC144843,DESC144838,Asturies
DESC1136666,DESC144838,Babia
DESC144256,DESC144838,Baneres
DESC140892,DESC144838,Bilbao
DESC1158460,DESC144838,Burgos
DESC137350,DESC144838,Caceres
DESC144844,DESC144838,Cadix
DESC848224,DESC144838,Cartagena
DESC144846,DESC144838,Castille
DESC144847,DESC144838,Catalogne
DESC154702,DESC144847,Barcelone
DESC1136515,DESC144838,Ciudad Real
DESC139537,DESC144838,Cordoue
DESC144428,DESC144838,Cuenca
DESC144850,DESC144838,Galice
DESC1012480,DESC144850,Orense
DESC144851,DESC144838,Giron
DESC144852,DESC144838,Grenade
DESC1161284,DESC144838,Ibiza
DESC756695,DESC144838,Iles Canaries
DESC833263,DESC756695,Tenerife
DESC144854,DESC144838,La Coruna
DESC144855,DESC144838,Leon
DESC144856,DESC144838,Lerma
DESC144860,DESC144838,Luna
DESC144861,DESC144838,Madrid
DESC144862,DESC144838,Majorque
DESC144863,DESC144838,Malaga
DESC144864,DESC144838,Mislata
DESC144865,DESC144838,Morella
DESC846161,DESC144838,Oviedo
DESC139020,DESC144838,Pays basque
DESC845516,DESC139020,Guipuzcoa
DESC143493,DESC144838,Saint Sebastien
DESC140215,DESC144838,Saint-Jacques de Compostelle
DESC139096,DESC144838,Salamanque
DESC856279,DESC144838,Sallent
DESC144866,DESC144838,Saragosse
DESC138953,DESC144838,Ségovie
DESC144867,DESC144838,Séville
DESC1046092,DESC144838,Sigüenza
DESC139425,DESC144838,Simancas
DESC144868,DESC144838,Tarazona
DESC144871,DESC144838,Tolède
DESC144872,DESC144838,Valence
DESC144873,DESC144838,Valladolid
DESC856045,DESC144838,Venasca
DESC961829,DESC144838,Zarautz
DESC137896,DESC900710,Ex-Yougoslavie
DESC155250,DESC137896,Bosnie
DESC781686,DESC155250,Sarajevo
DESC154677,DESC137896,Croatie
DESC154678,DESC154677,Dalmatie
DESC152298,DESC154677,Dubrovnik
DESC154679,DESC154677,Zagreb
DESC137828,DESC137896,Istrie
DESC155237,DESC137896,Macédoine
DESC155238,DESC155237,Skopie
DESC138084,DESC137896,Serbie
DESC137908,DESC137896,Slovénie
DESC1006040,DESC137908,Crnomelj
DESC155340,DESC900710,France
DESC153480,DESC155340,Anjou
DESC1046089,DESC155340,Auvergne-Rhône-Alpes (région)
DESC147310,DESC1046089,Auvergne
DESC149606,DESC147310,Allier
DESC138479,DESC149606,Charroux
DESC845897,DESC149606,Commentry
DESC149608,DESC149606,Jenzat
DESC850948,DESC149606,Le Clos-Bargeon-Molles
DESC146789,DESC149606,Montluçon
DESC138289,DESC149606,Moulins
DESC971493,DESC149606,Souvigny
DESC845906,DESC149606,Varennes sur Allier
DESC149610,DESC149606,Vichy
DESC153137,DESC147310,Cantal
DESC139118,DESC153137,Aurillac
DESC845802,DESC153137,Fontanges
DESC146142,DESC153137,Marchal
DESC856194,DESC153137,Planèze
DESC153138,DESC153137,Saint-Flour
DESC856453,DESC153137,Saint-Urcize
DESC149600,DESC147310,Haute-Loire
DESC845756,DESC149600,Craponne
DESC137424,DESC149600,La Chaise-Dieu
DESC149601,DESC149600,Le Puy
DESC846428,DESC149600,Rosières
DESC147309,DESC147310,Puy-de-Dôme
DESC867683,DESC147309,Ambert
DESC136812,DESC147309,Clermont-Ferrand
DESC147311,DESC147309,Effiat
DESC845793,DESC147309,Pionsat
DESC1073171,DESC147309,Tonne
DESC851984,DESC147309,Verneugheol
DESC137851,DESC1046089,Rhône-Alpes
DESC152632,DESC137851,Ain
DESC1080583,DESC152632,Ambronay
DESC867675,DESC152632,Beaupont (Ain)
DESC152633,DESC152632,Belley
DESC146892,DESC152632,Bourg-en-Bresse
DESC144009,DESC152632,Bresse
DESC851769,DESC152632,Chaveyriat
DESC847177,DESC152632,Pont-de-Vaux
DESC846536,DESC152632,Saint-Laurent (Ain)
DESC149399,DESC137851,Ardèche
DESC149400,DESC149399,Viviers
DESC149509,DESC137851,Drôme
DESC1133341,DESC149509,Mollans-sur-Ouvèze
DESC142594,DESC149509,Montélimar
DESC846991,DESC149509,Nyons
DESC1061869,DESC149509,Romans-sur-Isère
DESC149510,DESC149509,Valence
DESC149554,DESC137851,Haute-Savoie
DESC149555,DESC149554,Annecy
DESC1006073,DESC149554,Chablais
DESC846676,DESC149554,Chamonix
DESC149556,DESC149554,Crolière
DESC1006030,DESC149554,Evires
DESC857456,DESC149554,Gaillard
DESC149558,DESC149554,Morzine
DESC1006228,DESC149554,Saint-Paul-en-Chablais
DESC847019,DESC149554,Servoz
DESC1015116,DESC149554,Sixt-Fer-à-Cheval
DESC149560,DESC149554,Thonon-les-Bains
DESC1006113,DESC149554,Vallée Verte
DESC1005880,DESC149554,Ville-la-Grand
DESC141862,DESC137851,Isère
DESC140819,DESC141862,Charavines
DESC153464,DESC141862,Crolles
DESC155332,DESC141862,Grenoble
DESC139057,DESC141862,La Côte-Saint-André
DESC1127550,DESC141862,L'Alpe d'Huez
DESC1111457,DESC141862,Meylan
DESC880213,DESC141862,Saint Antoine L'Abbaye
DESC847029,DESC141862,Theys
DESC152644,DESC137851,Loire
DESC949223,DESC152644,Montbrisson
DESC152645,DESC152644,Saint-Chamond
DESC152646,DESC152644,Saint-Etienne
DESC152634,DESC137851,Rhône
DESC152635,DESC152634,Beaujeu
DESC1165054,DESC152634,L'Arbresles
DESC152636,DESC152634,Lyon
DESC1040533,DESC152634,Tarare
DESC1165058,DESC152634,Villefranche-sur-Saône
DESC152637,DESC152634,Villeurbanne
DESC139739,DESC137851,Savoie
DESC146408,DESC139739,Aix-les-Bains
DESC856220,DESC139739,Beaufortain
DESC853106,DESC139739,Bessans
DESC856150,DESC139739,Bozel
DESC140453,DESC139739,Chambéry
DESC855314,DESC139739,La Chambre
DESC856202,DESC139739,Manigod
DESC878366,DESC139739,Maurienne
DESC853098,DESC139739,Montpascal
DESC853116,DESC139739,Montvernier
DESC855297,DESC139739,Peisey
DESC878367,DESC139739,Tarentaise
DESC154551,DESC139739,Ugine
DESC853580,DESC155340,Béarn
DESC155089,DESC155340,Berry
DESC154456,DESC155089,Cher
DESC154459,DESC154456,Bourges
DESC147728,DESC154456,Charenton-sur-Cher
DESC845959,DESC154456,Plainpied
DESC851798,DESC154456,Saint-Amand Montrond
DESC905184,DESC154456,Vierzon
DESC141892,DESC155089,Indre
DESC852715,DESC141892,Ardentes
DESC1096467,DESC141892,Issoudun
DESC140733,DESC141892,La Châtre
DESC150563,DESC141892,Nohant
DESC140724,DESC141892,Saint-Chartier
DESC1003391,DESC141892,Valençay
DESC149607,DESC155340,Bourbonnais
DESC149606,DESC149607,Allier
DESC138479,DESC149606,Charroux
DESC845897,DESC149606,Commentry
DESC149608,DESC149606,Jenzat
DESC850948,DESC149606,Le Clos-Bargeon-Molles
DESC146789,DESC149606,Montluçon
DESC138289,DESC149606,Moulins
DESC971493,DESC149606,Souvigny
DESC845906,DESC149606,Varennes sur Allier
DESC149610,DESC149606,Vichy
DESC1046090,DESC155340,Bourgogne-Franche-Comté (région)
DESC137891,DESC1046090,Bourgogne
DESC149686,DESC137891,Côte-d'Or
DESC149687,DESC149686,Auxonne
DESC148103,DESC149686,Beaune
DESC140488,DESC149686,Châtillon-sur-Seine
DESC146896,DESC149686,Dijon
DESC149317,DESC149686,Dole
DESC149298,DESC149686,Fontenay
DESC149688,DESC149686,Genlis
DESC149689,DESC149686,Nuits-Saint-Georges
DESC149690,DESC149686,Saint-Jean-de-Losne
DESC1038264,DESC149686,Saint-Julien-Clénay
DESC900266,DESC149686,Santenay
DESC149691,DESC149686,Saulieu
DESC149692,DESC149686,Semur-en-Auxois
DESC149693,DESC149686,Seurre
DESC149694,DESC149686,Talant
DESC152656,DESC137891,Nièvre
DESC900265,DESC152656,Brèves
DESC152659,DESC152656,Nevers
DESC851733,DESC152656,Vandenesse
DESC146801,DESC152656,Varzy
DESC149235,DESC137891,Saône-et-Loire
DESC148972,DESC149235,Autun
DESC998161,DESC149235,Bourbon-Lancy
DESC149638,DESC149235,Chalon-sur-Saône
DESC988612,DESC149235,Donzy-le-National
DESC900377,DESC149235,Dracy Saint-Loup
DESC856038,DESC149235,Laizy
DESC144002,DESC149235,Le Creusot
DESC149236,DESC149235,Mâcon
DESC1023118,DESC149235,Montceau-les-Mines
DESC149238,DESC149235,Tournus
DESC152014,DESC137891,Yonne
DESC152015,DESC152014,Arcy-sur-Cure
DESC152016,DESC152014,Auxerre
DESC140341,DESC152014,Avallon
DESC856158,DESC152014,Bassou
DESC152017,DESC152014,Etigny
DESC1076903,DESC152014,Nailly
DESC847187,DESC152014,Pontaubert
DESC997824,DESC152014,Saint-Julien-du-Sault
DESC151701,DESC152014,Sens
DESC997847,DESC152014,Toucy
DESC141066,DESC152014,Vézelay
DESC152623,DESC1046090,Franche-Comté
DESC152625,DESC152623,Doubs
DESC152626,DESC152625,Besançon
DESC147713,DESC152625,Etobon
DESC868077,DESC152625,Mandeure
DESC138516,DESC152625,Montbéliard
DESC152628,DESC152625,Mouthe
DESC152629,DESC152625,Pontarlier
DESC856809,DESC152625,Sainte-Suzanne
DESC153177,DESC152623,Haute-Saône
DESC998204,DESC153177,Héricourt
DESC998169,DESC153177,Jussey
DESC153178,DESC153177,Luxeuil
DESC153179,DESC153177,Pesmes
DESC139338,DESC153177,Vesoul
DESC153181,DESC152623,Jura
DESC153182,DESC153181,Arbois
DESC998214,DESC153181,Chaussin
DESC998217,DESC153181,Lons-le-Saunier
DESC143094,DESC153181,Morez
DESC854741,DESC153181,Morteau
DESC998209,DESC153181,Poligny
DESC152424,DESC153181,Salins-les-Bains
DESC140418,DESC152623,Territoire de Belfort
DESC140423,DESC140418,Belfort
DESC147504,DESC155340,Bretagne (région)
DESC141912,DESC147504,Côtes-d'Armor
DESC151555,DESC141912,Binic
DESC150731,DESC141912,Corlay
DESC148142,DESC141912,Dinan
DESC811767,DESC141912,Guingamp
DESC997836,DESC141912,Lamballe
DESC811766,DESC141912,Lannion
DESC153360,DESC141912,Loudéac
DESC154919,DESC141912,Plurien
DESC137685,DESC141912,Saint-Brieuc
DESC150397,DESC141912,Saint-Symphorien-en-Paule
DESC142096,DESC141912,Tréguier
DESC141854,DESC147504,Finistère
DESC875171,DESC141854,Brest
DESC846041,DESC141854,Carhaix
DESC846745,DESC141854,Concarneau
DESC989066,DESC141854,Daoulas
DESC150662,DESC141854,Dineault
DESC1124873,DESC141854,Loc Eguiner Ploudiry
DESC140708,DESC141854,Morlaix
DESC846005,DESC141854,Pays bigouden
DESC875155,DESC141854,Plonéour-Lanvern
DESC853048,DESC141854,Plouégat-Guérand
DESC877959,DESC141854,Pouldreuzic
DESC154955,DESC141854,Quimper
DESC140311,DESC141854,Saint-Pol-de-Léon
DESC1165053,DESC141854,Saint-Vougay
DESC846011,DESC141854,Scaër
DESC875146,DESC141854,Sizun
DESC150665,DESC141854,Trégarvan
DESC152639,DESC147504,Ille-et-Vilaine
DESC753781,DESC152639,Dinard
DESC951306,DESC152639,Lou-du-Lac
DESC152641,DESC152639,Rennes
DESC811770,DESC152639,Saint-Malo
DESC153162,DESC147504,Morbihan
DESC1056711,DESC153162,Le Faouët
DESC153163,DESC153162,Lorient
DESC149683,DESC153162,Pont-Scorff
DESC138988,DESC153162,Rieux
DESC148887,DESC153162,Vannes
DESC137349,DESC155340,Brie
DESC141889,DESC155340,Centre-Val de Loire (région)
DESC154456,DESC141889,Cher
DESC154459,DESC154456,Bourges
DESC147728,DESC154456,Charenton-sur-Cher
DESC845959,DESC154456,Plainpied
DESC851798,DESC154456,Saint-Amand Montrond
DESC905184,DESC154456,Vierzon
DESC149529,DESC141889,Eure-et-Loir
DESC147867,DESC149529,Anet
DESC142699,DESC149529,Arrou
DESC142704,DESC149529,Aunay-sous-Auneau
DESC142718,DESC149529,Bonneval
DESC142722,DESC149529,Brou
DESC142590,DESC149529,Chartres
DESC140504,DESC149529,Châteaudun
DESC142726,DESC149529,Châteauneuf-en-Thymerais
DESC142729,DESC149529,Cloyes
DESC142735,DESC149529,Courtalain
DESC145957,DESC149529,Dreux
DESC142738,DESC149529,Epernon
DESC142742,DESC149529,Gallardon
DESC142746,DESC149529,Illiers-Combray
DESC142751,DESC149529,Janville
DESC142754,DESC149529,La Ferté-Vidame
DESC142758,DESC149529,Maintenon
DESC142764,DESC149529,Margon
DESC142768,DESC149529,Mignières
DESC142770,DESC149529,Nogent-le-Phaye
DESC142775,DESC149529,Nogent-le-Roi
DESC149530,DESC149529,Nogent-le-Rotrou
DESC142781,DESC149529,Toury
DESC142782,DESC149529,Villemeux
DESC142787,DESC149529,Voves
DESC141892,DESC141889,Indre
DESC852715,DESC141892,Ardentes
DESC1096467,DESC141892,Issoudun
DESC140733,DESC141892,La Châtre
DESC150563,DESC141892,Nohant
DESC140724,DESC141892,Saint-Chartier
DESC1003391,DESC141892,Valençay
DESC152662,DESC141889,Indre-et-Loire
DESC152664,DESC152662,Amboise
DESC921368,DESC152662,Ligueil
DESC152665,DESC152662,Tours
DESC149542,DESC141889,Loiret
DESC1133327,DESC149542,Bellevue
DESC140095,DESC149542,Boismorand
DESC149543,DESC149542,Gien
